customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
19176,63,1,63.970000000000006,4,1,2,412,Recent Customers
19177,343,1,38.980000000000004,1,1,1,111,Lost Customers
19178,284,1,24.99,1,1,1,111,Lost Customers
19179,84,1,12.940000000000001,4,1,1,411,Recent Customers
19180,116,1,39.980000000000004,3,1,1,311,Needs Attention
19181,73,2,2518.9700000000003,4,2,4,424,Big Spender
19182,314,1,39.980000000000004,1,1,1,111,Lost Customers
19183,144,1,48.970000000000006,3,1,1,311,Needs Attention
19184,296,1,24.99,1,1,1,111,Lost Customers
19185,348,1,58.980000000000004,1,1,2,112,Lost Customers
19186,93,2,1562.4075,3,2,3,323,Needs Attention
19187,106,1,147.28,3,1,2,312,Needs Attention
19188,70,2,2732.6975,4,2,4,424,Big Spender
19189,249,1,29.479999999999997,2,1,1,211,Needs Attention
19190,144,1,27.279999999999998,3,1,1,311,Needs Attention
19191,235,1,74.98,2,1,2,212,Needs Attention
19192,130,2,1682.4075,3,2,3,323,Needs Attention
19193,108,2,1609.3975,3,2,3,323,Needs Attention
19194,229,2,1589.75,2,2,3,223,Needs Attention
19195,95,2,1637.3775,3,2,3,323,Needs Attention
19196,81,3,4657.737499999999,4,3,4,434,Loyal Customers
19197,75,3,4609.737499999999,4,3,4,434,Loyal Customers
19198,378,1,1155.48,1,1,3,113,Lost Customers
19199,370,1,1134.47,1,1,3,113,Lost Customers
19200,31,2,109.24000000000001,4,2,2,422,Recent Customers
19201,367,1,1120.49,1,1,3,113,Lost Customers
19202,379,1,1170.48,1,1,3,113,Lost Customers
19203,133,1,539.99,3,1,3,313,Needs Attention
19204,106,1,539.99,3,1,3,313,Needs Attention
19205,46,1,1249.84,4,1,3,413,Recent Customers
19206,112,1,553.97,3,1,3,313,Needs Attention
19207,257,1,791.32,2,1,3,213,Needs Attention
19208,204,1,98.96000000000001,2,1,2,212,Needs Attention
19209,97,1,574.98,3,1,3,313,Needs Attention
19210,43,1,4.99,4,1,1,411,Recent Customers
19211,370,1,1120.49,1,1,3,113,Lost Customers
19212,382,1,1174.48,1,1,3,113,Lost Customers
19213,375,1,1155.48,1,1,3,113,Lost Customers
19214,327,1,4.99,1,1,1,111,Lost Customers
19215,95,1,123.48,3,1,2,312,Needs Attention
19216,275,1,54.980000000000004,1,1,2,112,Lost Customers
19217,62,3,185.02,4,3,2,432,Loyal Customers
19218,324,1,132.97,1,1,2,112,Lost Customers
19219,282,1,78.97999999999999,1,1,2,112,Lost Customers
19220,16,3,97.62,4,3,2,432,Loyal Customers
19221,72,1,59.980000000000004,4,1,2,412,Recent Customers
19222,48,1,54.980000000000004,4,1,2,412,Recent Customers
19223,29,3,84.64,4,3,2,432,Loyal Customers
19224,89,3,352.52,3,3,3,333,Loyal Customers
19225,394,1,1218.98,1,1,3,113,Lost Customers
19226,6,1,119.97999999999999,4,1,2,412,Recent Customers
19227,322,1,69.99,1,1,2,112,Lost Customers
19228,131,1,123.97999999999999,3,1,2,312,Needs Attention
19229,94,1,123.97999999999999,3,1,2,312,Needs Attention
19230,39,1,78.97999999999999,4,1,2,412,Recent Customers
19231,215,1,69.99,2,1,2,212,Needs Attention
19232,90,2,60.959999999999994,3,2,2,322,Needs Attention
19233,295,1,69.99,1,1,2,112,Lost Customers
19234,49,1,119.97999999999999,4,1,2,412,Recent Customers
19235,107,1,119.97999999999999,3,1,2,312,Needs Attention
19236,41,1,119.97999999999999,4,1,2,412,Recent Customers
19237,59,1,69.99,4,1,2,412,Recent Customers
19238,261,1,69.99,2,1,2,212,Needs Attention
19239,40,1,78.97999999999999,4,1,2,412,Recent Customers
19240,373,1,1155.48,1,1,3,113,Lost Customers
19241,348,1,148.47,1,1,2,112,Lost Customers
19242,276,1,69.99,1,1,2,112,Lost Customers
19243,239,1,69.99,2,1,2,212,Needs Attention
19244,272,1,133.49,1,1,2,112,Lost Customers
19245,207,1,119.97999999999999,2,1,2,212,Needs Attention
19246,203,1,69.99,2,1,2,212,Needs Attention
19247,350,1,24.99,1,1,1,111,Lost Customers
19248,182,1,147.28,2,1,2,212,Needs Attention
19249,153,1,63.97,3,1,2,312,Needs Attention
19250,179,1,31.27,2,1,1,211,Needs Attention
19251,176,1,27.279999999999998,2,1,1,211,Needs Attention
19252,305,1,94.97,1,1,2,112,Lost Customers
19253,101,2,1540.4275,3,2,3,323,Needs Attention
19254,66,2,2701.4275,4,2,4,424,Big Spender
19255,79,2,2483.98,4,2,3,423,Recent Customers
19256,74,2,2518.9700000000003,4,2,4,424,Big Spender
19257,92,2,2739.8975,3,2,4,324,Big Spender
19258,82,2,1574.4175,4,2,3,423,Recent Customers
19259,281,1,28.979999999999997,1,1,1,111,Lost Customers
19260,72,2,1592.7075,4,2,3,423,Recent Customers
19261,140,1,82.97,3,1,2,312,Needs Attention
19262,351,1,24.99,1,1,1,111,Lost Customers
19263,74,2,1587.4075,4,2,3,423,Recent Customers
19264,368,2,4132.24,1,2,4,124,Almost Lost
19265,65,1,42.28,4,1,1,411,Recent Customers
19266,249,1,42.28,2,1,1,211,Needs Attention
19267,45,1,42.28,4,1,1,411,Recent Customers
19268,14,1,39.99,4,1,1,411,Recent Customers
19269,370,2,4118.26,1,2,4,124,Almost Lost
19270,386,2,4127.25,1,2,4,124,Almost Lost
19271,374,2,4153.25,1,2,4,124,Almost Lost
19272,214,1,13.98,2,1,1,211,Needs Attention
19273,184,1,39.980000000000004,2,1,1,211,Needs Attention
19274,71,2,2701.4275,4,2,4,424,Big Spender
19275,309,1,13.98,1,1,1,111,Lost Customers
19276,34,2,2547.95,4,2,4,424,Big Spender
19277,353,1,39.980000000000004,1,1,1,111,Lost Customers
19278,87,2,1575.4175,4,2,3,423,Recent Customers
19279,147,1,63.97,3,1,2,312,Needs Attention
19280,48,2,2537.9700000000003,4,2,4,424,Big Spender
19281,151,1,67.97,3,1,2,312,Needs Attention
19282,47,2,2520.91,4,2,4,424,Big Spender
19283,68,2,2764.4075000000003,4,2,4,424,Big Spender
19284,92,2,2736.4175,3,2,4,324,Big Spender
19285,73,2,2751.4175,4,2,4,424,Big Spender
19286,79,2,2755.4175,4,2,4,424,Big Spender
19287,35,2,2508.9700000000003,4,2,3,423,Recent Customers
19288,86,2,2736.4175,4,2,4,424,Big Spender
19289,83,2,2765.3975,4,2,4,424,Big Spender
19290,63,2,1605.3975,4,2,3,423,Recent Customers
19291,325,1,28.979999999999997,1,1,1,111,Lost Customers
19292,43,2,2518.9700000000003,4,2,4,424,Big Spender
19293,56,2,2533.9700000000003,4,2,4,424,Big Spender
19294,51,2,2820.3875,4,2,4,424,Big Spender
19295,53,2,2483.98,4,2,3,423,Recent Customers
19296,37,2,2547.95,4,2,4,424,Big Spender
19297,36,2,2542.96,4,2,4,424,Big Spender
19298,83,3,4535.2775,4,3,4,434,Loyal Customers
19299,110,2,1587.4075,3,2,3,323,Needs Attention
19300,141,1,36.93,3,1,1,311,Needs Attention
19301,44,2,1590.4175,4,2,3,423,Recent Customers
19302,51,2,1577.3875,4,2,3,423,Recent Customers
19303,18,1,39.980000000000004,4,1,1,411,Recent Customers
19304,15,1,83.97,4,1,2,412,Recent Customers
19305,48,2,1622.3975,4,2,3,423,Recent Customers
19306,200,1,29.479999999999997,2,1,1,211,Needs Attention
19307,94,1,148.98,3,1,2,312,Needs Attention
19308,47,2,1549.4175,4,2,3,423,Recent Customers
19309,44,2,2518.9700000000003,4,2,4,424,Big Spender
19310,238,2,1611.46,2,2,3,223,Needs Attention
19311,62,3,4640.2575,4,3,4,434,Loyal Customers
19312,85,2,1564.6975,4,2,3,423,Recent Customers
19313,39,2,2533.46,4,2,4,424,Big Spender
19314,39,2,2730.4075000000003,4,2,4,424,Big Spender
19315,58,2,2537.9700000000003,4,2,4,424,Big Spender
19316,61,2,2701.4275,4,2,4,424,Big Spender
19317,288,1,4.99,1,1,1,111,Lost Customers
19318,48,2,2537.9700000000003,4,2,4,424,Big Spender
19319,38,2,2562.46,4,2,4,424,Big Spender
19320,389,2,1981.96,1,2,3,123,Almost Lost
19321,59,2,2736.4175,4,2,4,424,Big Spender
19322,51,2,1565.4275,4,2,3,423,Recent Customers
19323,185,2,1584.76,2,2,3,223,Needs Attention
19324,202,2,1602.47,2,2,3,223,Needs Attention
19325,76,3,4245.218199999999,4,3,4,434,Loyal Customers
19326,370,2,1903.48,1,2,3,123,Almost Lost
19327,354,1,4.99,1,1,1,111,Lost Customers
19328,290,1,27.279999999999998,1,1,1,111,Lost Customers
19329,61,2,2459.0682,4,2,3,423,Recent Customers
19330,150,1,31.27,3,1,1,311,Needs Attention
19331,32,1,28.979999999999997,4,1,1,411,Recent Customers
19332,322,1,82.97,1,1,2,112,Lost Customers
19333,63,1,35.23,4,1,1,411,Recent Customers
19334,323,1,63.97,1,1,2,112,Lost Customers
19335,388,2,1957.47,1,2,3,123,Almost Lost
19336,349,2,1957.47,1,2,3,123,Almost Lost
19337,45,2,1575.4175,4,2,3,423,Recent Customers
19338,166,2,1583.45,3,2,3,323,Needs Attention
19339,76,3,4315.8982,4,3,4,434,Loyal Customers
19340,52,3,4313.888199999999,4,3,4,434,Loyal Customers
19341,391,2,3498.7774999999997,1,2,4,124,Almost Lost
19342,268,1,31.27,1,1,1,111,Lost Customers
19343,338,2,1952.45,1,2,3,123,Almost Lost
19344,366,1,186.28,1,1,2,112,Lost Customers
19345,304,1,69.97,1,1,2,112,Lost Customers
19346,361,1,21.49,1,1,1,111,Lost Customers
19347,18,1,27.77,4,1,1,411,Recent Customers
19348,336,1,21.49,1,1,1,111,Lost Customers
19349,143,1,69.97,3,1,2,312,Needs Attention
19350,284,1,23.779999999999998,1,1,1,111,Lost Customers
19351,282,1,4.99,1,1,1,111,Lost Customers
19352,283,1,13.98,1,1,1,111,Lost Customers
19353,46,2,2400.0882,4,2,3,423,Recent Customers
19354,60,1,37.27,4,1,1,411,Recent Customers
19355,157,1,24.99,3,1,1,311,Needs Attention
19356,33,1,78.96000000000001,4,1,2,412,Recent Customers
19357,53,2,2478.5682,4,2,3,423,Recent Customers
19358,141,1,13.98,3,1,1,311,Needs Attention
19359,387,2,3478.7774999999997,1,2,4,124,Almost Lost
19360,393,2,3511.7574999999997,1,2,4,124,Almost Lost
19361,369,2,3478.7774999999997,1,2,4,124,Almost Lost
19362,375,2,3443.7875,1,2,4,124,Almost Lost
19363,258,1,4.99,2,1,1,211,Needs Attention
19364,59,3,4312.9082,4,3,4,434,Loyal Customers
19365,39,3,4321.888199999999,4,3,4,434,Loyal Customers
19366,138,2,1617.46,3,2,3,323,Needs Attention
19367,38,1,58.980000000000004,4,1,2,412,Recent Customers
19368,76,1,32.28,4,1,1,411,Recent Customers
19369,304,1,63.97,1,1,2,112,Lost Customers
19370,159,1,4.99,3,1,1,311,Needs Attention
19371,90,1,32.28,3,1,1,311,Needs Attention
19372,157,1,29.479999999999997,3,1,1,311,Needs Attention
19373,208,1,89.97,2,1,2,212,Needs Attention
19374,114,1,29.479999999999997,3,1,1,311,Needs Attention
19375,288,1,120.46000000000001,1,1,2,112,Lost Customers
19376,68,1,29.479999999999997,4,1,1,411,Recent Customers
19377,9,1,115.92,4,1,2,412,Recent Customers
19378,37,1,24.99,4,1,1,411,Recent Customers
19379,104,1,103.46000000000001,3,1,2,312,Needs Attention
19380,346,2,1934.75,1,2,3,123,Almost Lost
19381,349,2,1953.47,1,2,3,123,Almost Lost
19382,374,2,3443.7875,1,2,4,124,Almost Lost
19383,329,1,119.96000000000001,1,1,2,112,Lost Customers
19384,39,1,32.28,4,1,1,411,Recent Customers
19385,59,1,116.95,4,1,2,412,Recent Customers
19386,325,2,1938.47,1,2,3,123,Almost Lost
19387,41,2,2464.0582,4,2,3,423,Recent Customers
19388,287,1,45.22,1,1,1,111,Lost Customers
19389,253,1,138.45000000000002,2,1,2,212,Needs Attention
19390,180,1,4.99,2,1,1,211,Needs Attention
19391,127,1,42.93,3,1,1,311,Needs Attention
19392,347,1,27.279999999999998,1,1,1,111,Lost Customers
19393,387,1,1134.47,1,1,3,113,Lost Customers
19394,231,1,1155.48,2,1,3,213,Needs Attention
19395,339,1,1155.48,1,1,3,113,Lost Customers
19396,336,1,1169.46,1,1,3,113,Lost Customers
19397,144,1,78.97999999999999,3,1,2,312,Needs Attention
19398,81,1,69.99,4,1,2,412,Recent Customers
19399,232,2,151.43,2,2,2,222,Needs Attention
19400,227,1,1179.47,2,1,3,213,Needs Attention
19401,341,1,1170.48,1,1,3,113,Lost Customers
19402,353,1,1254.47,1,1,3,113,Lost Customers
19403,364,1,1155.48,1,1,3,113,Lost Customers
19404,35,1,4.99,4,1,1,411,Recent Customers
19405,354,1,1170.48,1,1,3,113,Lost Customers
19406,337,1,1188.46,1,1,3,113,Lost Customers
19407,341,1,1155.48,1,1,3,113,Lost Customers
19408,343,1,1129.48,1,1,3,113,Lost Customers
19409,355,1,1183.47,1,1,3,113,Lost Customers
19410,338,1,1120.49,1,1,3,113,Lost Customers
19411,21,2,69.97,4,2,2,422,Recent Customers
19412,255,1,618.47,2,1,3,213,Needs Attention
19413,366,1,1145.48,1,1,3,113,Lost Customers
19414,242,1,1145.48,2,1,3,213,Needs Attention
19415,36,2,2435.0782,4,2,3,423,Recent Customers
19416,384,2,3476.3875,1,2,4,124,Almost Lost
19417,390,2,1854.5782,1,2,3,123,Almost Lost
19418,391,2,3476.3875,1,2,4,124,Almost Lost
19419,115,2,1602.47,3,2,3,323,Needs Attention
19420,54,3,4314.878199999999,4,3,4,434,Loyal Customers
19421,324,2,1930.76,1,2,3,123,Almost Lost
19422,370,2,1819.5882000000001,1,2,3,123,Almost Lost
19423,323,2,1938.47,1,2,3,123,Almost Lost
19424,374,2,3511.7574999999997,1,2,4,124,Almost Lost
19425,235,1,31.27,2,1,1,211,Needs Attention
19426,294,2,1938.47,1,2,3,123,Almost Lost
19427,230,2,1967.45,2,2,3,223,Needs Attention
19428,385,2,1878.5682000000002,1,2,3,123,Almost Lost
19429,338,2,1854.5782,1,2,3,123,Almost Lost
19430,68,1,63.97,4,1,2,412,Recent Customers
19431,129,1,4.99,3,1,1,311,Needs Attention
19432,348,2,1869.5782,1,2,3,123,Almost Lost
19433,378,2,3478.7774999999997,1,2,4,124,Almost Lost
19434,218,2,1934.75,2,2,3,223,Needs Attention
19435,367,2,3457.7675,1,2,4,124,Almost Lost
19436,240,2,1942.7,2,2,3,223,Needs Attention
19437,384,2,3480.3775,1,2,4,124,Almost Lost
19438,58,3,4337.8982,4,3,4,434,Loyal Customers
19439,58,3,4349.888199999999,4,3,4,434,Loyal Customers
19440,342,2,3492.7574999999997,1,2,4,124,Almost Lost
19441,90,2,1567.46,3,2,3,323,Needs Attention
19442,64,2,1602.47,4,2,3,423,Recent Customers
19443,357,2,1863.5682000000002,1,2,3,123,Almost Lost
19444,109,1,58.980000000000004,3,1,2,312,Needs Attention
19445,94,1,63.970000000000006,3,1,2,312,Needs Attention
19446,48,2,1560.43,4,2,3,423,Recent Customers
19447,58,2,1587.46,4,2,3,423,Recent Customers
19448,348,2,3543.8775,1,2,4,124,Almost Lost
19449,216,1,45.22,2,1,1,211,Needs Attention
19450,342,2,1887.5582,1,2,3,123,Almost Lost
19451,351,2,1869.5782,1,2,3,123,Almost Lost
19452,40,2,1611.46,4,2,3,423,Recent Customers
19453,46,3,4267.8982,4,3,4,434,Loyal Customers
19454,34,3,4363.8982,4,3,4,434,Loyal Customers
19455,354,2,3478.7774999999997,1,2,4,124,Almost Lost
19456,40,1,37.269999999999996,4,1,1,411,Recent Customers
19457,47,1,92.47999999999999,4,1,2,412,Recent Customers
19458,230,2,1957.47,2,2,3,223,Needs Attention
19459,349,2,3478.7774999999997,1,2,4,124,Almost Lost
19460,327,1,29.479999999999997,1,1,1,111,Lost Customers
19461,143,1,24.99,3,1,1,311,Needs Attention
19462,325,1,29.479999999999997,1,1,1,111,Lost Customers
19463,326,1,4.99,1,1,1,111,Lost Customers
19464,104,1,58.980000000000004,3,1,2,312,Needs Attention
19465,255,1,4.99,2,1,1,211,Needs Attention
19466,254,1,63.970000000000006,2,1,2,212,Needs Attention
19467,330,2,3485.3775,1,2,4,124,Almost Lost
19468,67,1,6.28,4,1,1,411,Recent Customers
19469,21,1,38.980000000000004,4,1,1,411,Recent Customers
19470,150,1,74.98,3,1,2,312,Needs Attention
19471,323,2,3478.7774999999997,1,2,4,124,Almost Lost
19472,324,2,1854.5782,1,2,3,123,Almost Lost
19473,242,2,1917.46,2,2,3,223,Needs Attention
19474,53,2,1589.75,4,2,3,423,Recent Customers
19475,377,2,1394.93,1,2,3,123,Almost Lost
19476,51,3,4346.4182,4,3,4,434,Loyal Customers
19477,364,2,3533.7675,1,2,4,124,Almost Lost
19478,120,1,23.779999999999998,3,1,1,311,Needs Attention
19479,333,2,3443.7875,1,2,4,124,Almost Lost
19480,222,2,1934.75,2,2,3,223,Needs Attention
19481,147,1,3.99,3,1,1,311,Needs Attention
19482,320,2,1854.5782,1,2,3,123,Almost Lost
19483,156,1,33.98,3,1,1,311,Needs Attention
19484,73,1,38.980000000000004,4,1,1,411,Recent Customers
19485,51,1,6.28,4,1,1,411,Recent Customers
19486,13,1,118.96000000000001,4,1,2,412,Recent Customers
19487,147,1,6.28,3,1,1,311,Needs Attention
19488,104,1,47.970000000000006,3,1,1,311,Needs Attention
19489,153,1,38.980000000000004,3,1,1,311,Needs Attention
19490,300,1,62.970000000000006,1,1,2,112,Lost Customers
19491,10,1,6.28,4,1,1,411,Recent Customers
19492,179,1,6.28,2,1,1,211,Needs Attention
19493,359,2,3515.3675,1,2,4,124,Almost Lost
19494,107,1,6.28,3,1,1,311,Needs Attention
19495,221,1,38.980000000000004,2,1,1,211,Needs Attention
19496,314,2,1854.5782,1,2,3,123,Almost Lost
19497,165,1,28.979999999999997,3,1,1,311,Needs Attention
19498,215,1,31.27,2,1,1,211,Needs Attention
19499,360,2,3492.7574999999997,1,2,4,124,Almost Lost
19500,312,2,3478.7774999999997,1,2,4,124,Almost Lost
19501,309,2,1819.5882000000001,1,2,3,123,Almost Lost
19502,327,2,3565.3575,1,2,4,124,Almost Lost
19503,334,2,1391.95,1,2,3,123,Almost Lost
19504,279,2,1382.97,1,2,3,123,Almost Lost
19505,226,1,53.47,2,1,2,212,Needs Attention
19506,248,2,3480.3775,2,2,4,224,Big Spender
19507,201,1,6.28,2,1,1,211,Needs Attention
19508,144,1,6.28,3,1,1,311,Needs Attention
19509,88,1,43.97,3,1,1,311,Needs Attention
19510,263,2,3451.7374999999997,2,2,4,224,Big Spender
19511,260,2,3524.3575,2,2,4,224,Big Spender
19512,294,1,86.26,1,1,2,112,Lost Customers
19513,165,1,24.99,3,1,1,311,Needs Attention
19514,190,1,78.96,2,1,2,212,Needs Attention
19515,307,1,6.28,1,1,1,111,Lost Customers
19516,311,1,3.99,1,1,1,111,Lost Customers
19517,230,2,1938.47,2,2,3,223,Needs Attention
19518,278,2,1894.0682000000002,1,2,3,123,Almost Lost
19519,241,1,38.980000000000004,2,1,1,211,Needs Attention
19520,322,1,87.97,1,1,2,112,Lost Customers
19521,349,1,53.980000000000004,1,1,2,112,Lost Customers
19522,258,1,63.97,2,1,2,212,Needs Attention
19523,257,1,31.27,2,1,1,211,Needs Attention
19524,218,1,23.22,2,1,1,211,Needs Attention
19525,26,2,80.21000000000001,4,2,2,422,Recent Customers
19526,240,1,1179.47,2,1,3,213,Needs Attention
19527,215,1,1219.45,2,1,3,213,Needs Attention
19528,173,1,78.97999999999999,2,1,2,212,Needs Attention
19529,353,1,1169.46,1,1,3,113,Lost Customers
19530,338,1,1120.49,1,1,3,113,Lost Customers
19531,355,1,1179.97,1,1,3,113,Lost Customers
19532,363,1,1205.47,1,1,3,113,Lost Customers
19533,346,1,1155.48,1,1,3,113,Lost Customers
19534,356,1,1179.47,1,1,3,113,Lost Customers
19535,348,1,1170.48,1,1,3,113,Lost Customers
19536,225,1,1120.49,2,1,3,213,Needs Attention
19537,315,1,1155.48,1,1,3,113,Lost Customers
19538,327,1,1155.48,1,1,3,113,Lost Customers
19539,323,1,1120.49,1,1,3,113,Lost Customers
19540,89,1,69.99,3,1,2,312,Needs Attention
19541,79,2,131.24,4,2,2,422,Recent Customers
19542,233,1,579.97,2,1,3,213,Needs Attention
19543,273,1,133.49,1,1,2,112,Lost Customers
19544,349,1,132.97,1,1,2,112,Lost Customers
19545,326,1,1179.47,1,1,3,113,Lost Customers
19546,229,1,1174.48,2,1,3,213,Needs Attention
19547,316,1,1179.97,1,1,3,113,Lost Customers
19548,323,1,1183.47,1,1,3,113,Lost Customers
19549,317,1,1183.47,1,1,3,113,Lost Customers
19550,325,1,1269.47,1,1,3,113,Lost Customers
19551,124,1,69.99,3,1,2,312,Needs Attention
19552,323,1,69.99,1,1,2,112,Lost Customers
19553,229,1,31.97,2,1,1,211,Needs Attention
19554,127,1,86.95,3,1,2,312,Needs Attention
19555,288,2,6110.6,1,2,4,124,Almost Lost
19556,290,2,6035.6,1,2,4,124,Almost Lost
19557,289,2,5358.24,1,2,4,124,Almost Lost
19558,285,2,6029.57,1,2,4,124,Almost Lost
19559,298,2,6056.61,1,2,4,124,Almost Lost
19560,289,2,6117.6900000000005,1,2,4,124,Almost Lost
19561,294,2,6021.62,1,2,4,124,Almost Lost
19562,256,2,5314.25,2,2,4,224,Big Spender
19563,274,2,5333.25,1,2,4,124,Almost Lost
19564,248,2,5293.24,2,2,4,224,Big Spender
19565,246,2,5308.24,2,2,4,224,Big Spender
19566,227,2,164.91,2,2,2,222,Needs Attention
19567,251,2,104.96,2,2,2,222,Needs Attention
19568,278,2,6060.5,1,2,4,124,Almost Lost
19569,72,2,112.24000000000001,4,2,2,422,Recent Customers
19570,141,2,74.94,3,2,2,322,Needs Attention
19571,114,2,90.94999999999999,3,2,2,322,Needs Attention
19572,225,2,82.25,2,2,2,222,Needs Attention
19573,11,2,57.75999999999999,4,2,2,422,Recent Customers
19574,263,2,96.74000000000001,2,2,2,222,Needs Attention
19575,84,2,60.05,4,2,2,422,Recent Customers
19576,289,2,6058.21,1,2,4,124,Almost Lost
19577,278,2,6037.889999999999,1,2,4,124,Almost Lost
19578,54,2,91.26,4,2,2,422,Recent Customers
19579,76,2,83.98,4,2,2,422,Recent Customers
19580,54,2,173.93,4,2,2,422,Recent Customers
19581,15,2,109.46,4,2,2,422,Recent Customers
19582,5,2,61.74999999999999,4,2,2,422,Recent Customers
19583,15,2,119.44999999999999,4,2,2,422,Recent Customers
19584,300,2,116.74,1,2,2,122,Almost Lost
19585,1,2,89.46,4,2,2,422,Recent Customers
19586,302,2,6056.61,1,2,4,124,Almost Lost
19587,25,2,114.95,4,2,2,422,Recent Customers
19588,302,2,6056.61,1,2,4,124,Almost Lost
19589,145,2,95.26,3,2,2,322,Needs Attention
19590,334,1,32.28,1,1,1,111,Lost Customers
19591,215,2,63.42,2,2,2,222,Needs Attention
19592,261,2,5377.23,2,2,4,224,Big Spender
19593,246,2,5306.54,2,2,4,224,Big Spender
19594,292,2,6021.62,1,2,4,124,Almost Lost
19595,292,2,6095.08,1,2,4,124,Almost Lost
19596,279,2,6056.61,1,2,4,124,Almost Lost
19597,30,2,59.459999999999994,4,2,2,422,Recent Customers
19598,226,2,5310.53,2,2,4,224,Big Spender
19599,224,2,5279.26,2,2,4,224,Big Spender
19600,284,1,94.46000000000001,1,1,2,112,Lost Customers
19601,231,2,5314.25,2,2,4,224,Big Spender
